mod,defType,defName,label,classification,file
Armoury,StatCategoryDef,SWCP_LegendaryEffectStats,,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/Absorbed_KotorCore_Thing_VATS_Zoomer.xml
Armoury,TattooDef,guy762_FaceTattoo_malak,SW_Malak,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorWeapons/ThingDefs_Apparel/Absorbed_KotorWeapons_Apparel_ImmortalusSithLords.xml
Armoury,TerrainAffordanceDef,guy762_TerrainAffordance_softsand,soft sand,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/ThingDefs_Buildings/Absorbed_KotorCore_Building_MoistureVaporators.xml
Armoury,TerrainDef,SWCPTerrain_junkyardgarbage,trash-covered soil,TEXT-BEARING,Armoury/Defs/Absorbed_KotorCore/ThingDefs_Resources/Absorbed_KotorCore_KotORResource_JunkPile.xml
Armoury,TerrainDef,SWCPTerrain_junkyardgarbage_soggy,trash sediment,TEXT-BEARING,Armoury/Defs/Absorbed_KotorCore/ThingDefs_Resources/Absorbed_KotorCore_KotORResource_JunkPile.xml
Armoury,ThingCategoryDef,guy762_ApparelDroid,droid equipment (KotOR),STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/ThingCategoryDefs/Absorbed_KotorCore_ThingCategories_All.xml
Armoury,ThingCategoryDef,guy762_ThingCategory_KotORArmor,armor (KotOR),STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/ThingCategoryDefs/Absorbed_KotorCore_ThingCategories_All.xml
Armoury,ThingCategoryDef,guy762_ThingCategory_KotORWeapons,weapons (KotOR),STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/ThingCategoryDefs/Absorbed_KotorCore_ThingCategories_All.xml
Armoury,ThingCategoryDef,guy762_blasters,blasters,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/ThingCategoryDefs/Absorbed_KotorCore_ThingCategories_All.xml
Armoury,ThingCategoryDef,guy762_gadgets,gadgets (KotOR),STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/ThingCategoryDefs/Absorbed_KotorCore_ThingCategories_All.xml
Armoury,ThingCategoryDef,guy762_implants,implant modules (KotOR),STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/ThingCategoryDefs/Absorbed_KotorCore_ThingCategories_All.xml
Armoury,ThingCategoryDef,guy762_lightsaber,lightsabers,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/ThingCategoryDefs/Absorbed_KotorCore_ThingCategories_All.xml
Armoury,ThingCategoryDef,guy762_vibroweapons,vibroweapons,STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/ThingCategoryDefs/Absorbed_KotorCore_ThingCategories_All.xml
Armoury,ThingCategoryDef,guy762_weaponmod,equipment upgrades (KotOR),STRUCTURAL (no description in vanilla either),Armoury/Defs/Absorbed_KotorCore/ThingCategoryDefs/Absorbed_KotorCore_ThingCategories_All.xml
Armoury,ThingDef,BulletDeflected,deflected bullet,TEXT-BEARING,Armoury/Defs/Absorbed_KotorCore/ThingDefs_WeaponsArmorsGadgets/Absorbed_KotorCore__BASE_SWKotORWeapons.xml
Armoury,ThingDef,KotORBlasterBolt_advheavy,blaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORBlasterBolt_default,blaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORBlasterBolt_heavy,blaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORBlasterBolt_ioncharger,ion charged blaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORBlasterBolt_mstheavy,blaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORBlasterBolt_nadd,blaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORBlasterBolt_naddheavy,blaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORBlasterBolt_plasma,plasma bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORBlasterBolt_sniper,blaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORBowcasterBolt_default,bowcaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORBowcasterBolt_heavy,bowcaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORCannonBolt_blaster,blaster cannon bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORCannonBolt_ion,ion cannon bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORCannonBolt_sonic,sonic wave,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORDart_saber,Saber-dart,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Kinetics.xml
Armoury,ThingDef,KotORDart_stun,paralysis dart,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Kinetics.xml
Armoury,ThingDef,KotORDart_throwingknife,throwing knife,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Kinetics.xml
Armoury,ThingDef,KotORDart_toxic,toxic dart,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Kinetics.xml
Armoury,ThingDef,KotORDisruptorBolt_advheavy,disruptor bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORDisruptorBolt_baragwinX,disruptor bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORDisruptorBolt_charric,maser beam,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORDisruptorBolt_default,disruptor bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORDisruptorBolt_heavy,disruptor bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORDisruptorBolt_mstheavy,disruptor bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORDisruptorBolt_sniper,disruptor bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORIonBolt_advheavy,ion bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORIonBolt_baragwinX,ion bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORIonBolt_default,ion bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORIonBolt_heavy,ion bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORIonBolt_mstheavy,ion bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORIonBolt_sniper,ion bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORPulseBolt,pulse bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORRailgun,rail shot,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Kinetics.xml
Armoury,ThingDef,KotORRocket,rocket,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Kinetics.xml
Armoury,ThingDef,KotORRocket_micro,micro rocket,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Kinetics.xml
Armoury,ThingDef,KotORSlugBolt,slug bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Kinetics.xml
Armoury,ThingDef,KotORSniperBolt_plasma,plasma bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORSonicWave_default,sonic wave,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORSonicWave_disruptor,sonic wave,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORSonicWave_heavy,sonic wave,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORSonicWave_stun,sonic wave,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,KotORSonicWave_superheavy,sonic wave,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORStunBolt_advheavy,blaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORStunBolt_default,blaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORStunBolt_heavy,blaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORStunBolt_mstheavy,blaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORStunBolt_sniper,blaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Base.xml
Armoury,ThingDef,KotORknockoutBolt,stun ray,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,RSW_B2-HA_Droid_Wrist_Canno_shot,B2-HA Droid Wrist Canno,TEXT-BEARING,Armoury/Defs/ThingDefs/Absorbed_JDSArmory_Projectiles.xml
Armoury,ThingDef,RSW_Bullet_ArchotechChargeBlasterHeavy,archotech archites blaster shot,TEXT-BEARING,Armoury/Defs/ThingDefs/Absorbed_OPTurret.xml
Armoury,ThingDef,RSW_Bullet_Sonic_HivePulse,sonic pulse,TEXT-BEARING,Armoury/Defs/ThingDefs/RSW_Sonic_HiveEmitter.xml
Armoury,ThingDef,RSW_ECD_Grenade_Thowable,ECD Grenade,TEXT-BEARING,Armoury/Defs/ThingDefs/Absorbed_JDSArmory_Projectiles.xml
Armoury,ThingDef,RSW_EWebShot,7.62x54mmR bullet,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/ThingDefs/Absorbed_Eweb.xml
Armoury,ThingDef,RSW_High_Blue_Blaster_Bolt,Low Blue Blaster Bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/ThingDefs/Absorbed_JDSArmory_Projectiles.xml
Armoury,ThingDef,RSW_High_Red_Blaster_Bolt,High Red Blaster Bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/ThingDefs/Absorbed_JDSArmory_Projectiles.xml
Armoury,ThingDef,RSW_JDSA_E-60R_Missile_shot,E-60R Missile,TEXT-BEARING,Armoury/Defs/ThingDefs/Absorbed_JDSArmory_Projectiles.xml
Armoury,ThingDef,RSW_Low_Blue_Blaster_Bolt,Low Blue Blaster Bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/ThingDefs/Absorbed_JDSArmory_Projectiles.xml
Armoury,ThingDef,RSW_Low_Red_Blaster_Bolt,Low Red Blaster Bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/ThingDefs/Absorbed_JDSArmory_Projectiles.xml
Armoury,ThingDef,RSW_Mid_Blue_Blaster_Bolt,Low Blue Blaster Bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/ThingDefs/Absorbed_JDSArmory_Projectiles.xml
Armoury,ThingDef,RSW_Mid_Red_Blaster_Bolt,Mid Red Blaster Bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/ThingDefs/Absorbed_JDSArmory_Projectiles.xml
Armoury,ThingDef,RSW_Thermal_Detonator_Thowable,Thermal Detonator,TEXT-BEARING,Armoury/Defs/ThingDefs/Absorbed_JDSArmory_Projectiles.xml
Armoury,ThingDef,RSW_Yellow_Bullet_Laser,Yellow Bullet Laser,TEXT-BEARING,Armoury/Defs/ThingDefs/Absorbed_JDSArmory_Projectiles.xml
Armoury,ThingDef,SWProj_DoubleBlasterBolt,blaster bolts,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,SWProj_FC1FragGrenade,frag grenade,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,SWProj_FC1flechette,flechette,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,SWProj_GrenadeLauncherProtonGrenade,proton grenade,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,SWProj_IonDisruptor,ion disruptor blast,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,SWProj_ScatterBlasterBolt,blaster bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,SWProj_TL50bolt,energy bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,SWProj_TL50slugbolt,metallic bolt,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_Special.xml
Armoury,ThingDef,guy762_Mote_BlasterBeam,,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_BeamMotes.xml
Armoury,ThingDef,guy762_Mote_DisruptorBeam,,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_BeamMotes.xml
Armoury,ThingDef,guy762_Mote_IonBeam,,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_BeamMotes.xml
Armoury,ThingDef,guy762_Mote_RadiationBeam,,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_BeamMotes.xml
Armoury,ThingDef,guy762_Mote_ShockBeam,,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_BeamMotes.xml
Armoury,ThingDef,guy762_Mote_StunBeam,,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_BeamMotes.xml
Armoury,ThingDef,guy762_OrbMote,,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/Absorbed_KotorCore_MotesAndFlecks.xml
Armoury,ThingDef,guy762_ThrownGrenade_frag,frag grenade,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_KotORGrenades.xml
Armoury,ThingDef,guy762_ThrownGrenade_ion,ion grenade,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_KotORGrenades.xml
Armoury,ThingDef,guy762_ThrownGrenade_plasma,plasma grenade,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_KotORGrenades.xml
Armoury,ThingDef,guy762_ThrownGrenade_poison,poison grenade,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_KotORGrenades.xml
Armoury,ThingDef,guy762_ThrownGrenade_sonic,sonic grenade,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_KotORGrenades.xml
Armoury,ThingDef,guy762_ThrownGrenade_stun,stun grenade,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_KotORGrenades.xml
Armoury,ThingDef,guy762_ThrownGrenade_thermaldet,thermal detonator,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/ProjectileDefs/Absorbed_KotorCore_Bullets_KotORGrenades.xml
Armoury,ThingDef,guy762_filth_kolto,Kolto,TEXT-BEARING,Armoury/Defs/Absorbed_KotorCore/HediffDefs/Absorbed_KotorCore_Hediffs_KoltoTank.xml
Armoury,ThingDef,guy762_throwngrenade_foam,,STRUCTURAL (projectile/mote/filth - no inspect description in vanilla),Armoury/Defs/Absorbed_KotorCore/DamageDefs/Absorbed_KotorCore_DamageAndProjectileDefs_KotORDroidUtilityWeapons.xml
